md5,title,author,categories,url,match_tier,match_reason,matched_author_id,matched_work_title,matched_query
c6fa0cb83c07877a7ca1e41995e6a6d9,The real cosmology on base our knowledge of physics_115128371.pdf,,Rave Cosmology,https://annas-archive.org/md5/c6fa0cb83c07877a7ca1e41995e6a6d9,query,search_query_substring,,,Rave Cosmology
c6fc9de12d463e989c36fe7e32c83d4f,Your soul's gift : the healing power of the life you planned before you were born,Your Soul's Gift: The Healing Power of the Life You Planned Before You Were Born.pdf,Chetan Parkyn The Book of Destinies: Discover the Life You Were Born to Live,https://annas-archive.org/md5/c6fc9de12d463e989c36fe7e32c83d4f,work,work_overlap:1.00,auth_chetan_parkyn,The Book of Destinies: Discover the Life You Were Born to Live,
c71c853e25bd349f50b539144642456f,Degruyter Imprints v2 [09-06-23],,Uljana Daitche Die 384 Linien der 64 Tore: das große Human Design Handbuch,https://annas-archive.org/md5/c71c853e25bd349f50b539144642456f,work,work_overlap:1.00,auth_uljana_daitche,Die 384 Linien der 64 Tore: das große Human Design Handbuch,
c727537810232a447e0a16312691ac38,The Spirit of Colin McCahon,or chose to ignore it. The Spirit of Colin McCahon tracks the intricate process by which the artist's body of work turned from optimism to misery,Jenna Zoe Human Design,https://annas-archive.org/md5/c727537810232a447e0a16312691ac38,query,search_query_substring,,,Jenna Zoe Human Design
c755acadeb48b2756724ab87b95a1135,"DIY Drones for the Evil Genius: Design, Build, and Customize Your Own Drones: Design, Build, and Customize Your Own Drones",DIY Drones for the Evil Genius: Design,Living Your Design Bunnell,https://annas-archive.org/md5/c755acadeb48b2756724ab87b95a1135,query,search_query_substring,,,Living Your Design Bunnell
c75d7e7863e34a6c4a4648354e6c733c,"Roach, Rudd & Bream Fishing.",Roach,Richard Rudd,https://annas-archive.org/md5/c75d7e7863e34a6c4a4648354e6c733c,work,work_overlap:0.67,auth_richard_rudd,Human Design: The Revelation,
c778e55ce0050b4fc5318a1c1fe0909f,Das große Handbuch der Oper. Ergänzungsband 2009 zur 4. Auflage,Das große Handbuch der Oper - Ergänzungsband 2009 zur 4. Auflage.pdf,Uljana Daitche Die 384 Linien der 64 Tore: das große Human Design Handbuch,https://annas-archive.org/md5/c778e55ce0050b4fc5318a1c1fe0909f,work,work_overlap:1.00,auth_uljana_daitche,Die 384 Linien der 64 Tore: das große Human Design Handbuch,
c78ecaf6e7e82bddc3ea4c8724f13836,Microwave Network Design Using the Scattering Matrix (Artech House Microwave Library),"electrical signals. the parameters of the scattering matrix are highly useful to electrical engineers involved with microwave circuit and system design. this authoritative resource provides comprehensive and detailed coverage of the wave approach to microwave network characterization, analysis, and design using scattering parameters. for the first time in any book, all aspects and approaches to wave variables and the scattering matrix are explored. the book compares and contrasts voltage waves, travelling waves, pseudo waves, and power waves, and explains the differences between real scattering parameters, pseudo scattering parameters, and power scattering parameters. moreover, professionals find clear methods for standard single-ended multiport network design and noise analysis. this in-depth reference is packed with over 1,100 equations and numerous illustrations.read more…english [en] · pdf · 2.2mb · 2010 · 📘 book (non-fiction) · 🚀/lgli/lgrs/nexusstc/zlib    ·save·25·1base score: 11065.0, final score: 25.878197",Triple Design Matrix DreamRave,https://annas-archive.org/md5/c78ecaf6e7e82bddc3ea4c8724f13836,query,search_query_substring,,,Triple Design Matrix DreamRave
c79d6d93bc11a45684696721aa98fb97,Compact Representations for the Design of Quantum Logic,a means of compactly and efficiently representing and manipulating quantum logic. For future quantum computers,Karen Curry Parker The Encyclopedia of Quantum Human Design,https://annas-archive.org/md5/c79d6d93bc11a45684696721aa98fb97,work,work_overlap:1.00,auth_karen_curry_parker,The Encyclopedia of Quantum Human Design,
c7b47e1ffdaaf092fad03ec337e75675,Разбиране на човешкия дизайн,"the late spiritual teacher ra uru hu, human design is often called the'new astrology,'and the'intersection of science and spirituality.'your human design chart is formulated",Karen Curry Human Design|Karen Curry Parker|Karen Curry Parker The Encyclopedia of Quantum Human Design|Karen Curry Parker Understanding Human Design: The New Science of Astrology,https://annas-archive.org/md5/c7b47e1ffdaaf092fad03ec337e75675,work,work_overlap:1.00,auth_karen_curry_parker,Understanding Human Design: The New Science of Astrology,
c7bf96e4fbb40c474a7fec5ec437ddb1,"Digital Design with RTL Design, VHDL, and Verilog Solution Manual","your side, you'll gain a better understanding of how to apply the material in the book to real-world scenarios.read more…english [en] · pdf · 3.1mb · 2010 · 📘 book (non-fiction) · 🚀/lgli/lgrs/nexusstc/zlib    ·save·269·1base score: 11065.0, final score: 1.6742791",Understanding Human Design,https://annas-archive.org/md5/c7bf96e4fbb40c474a7fec5ec437ddb1,query,search_query_substring,,,Understanding Human Design
c7ca2962ae65b39922a80c2d28ea24bc,"Die betriebliche Sozialpolitik im Ruhrkohlenbergbau: Die betriebliche Sozialpolitik einzelner Industriezweige, erster Teil. Hrsg. von Goetz Briefs. (Schriften des Vereins für Sozialpolitik, Band 186",,Uljana Daitche Variablen im Human Design: Teil 1 — Die Pfeile,https://annas-archive.org/md5/c7ca2962ae65b39922a80c2d28ea24bc,work,work_overlap:1.00,auth_uljana_daitche,Variablen im Human Design: Teil 1 — Die Pfeile,
c7cf834a252db81b10076a61dd12c208,newsarch_ebooks_2025_10,,Jenna Zoë Human Design: The Revolutionary System That Shows You Who You Came Here to Be,https://annas-archive.org/md5/c7cf834a252db81b10076a61dd12c208,work,work_overlap:1.00,auth_jenna_zoe,Human Design: The Revolutionary System That Shows You Who You Came Here to Be,
c7e24a96843f712b7134d783a0e63ec3,Curry Compendium: Misty Ricardo's Curry Kitchen,Curry Compendium: Misty Ricardo's Curry Kitchen,Karen Curry Parker,https://annas-archive.org/md5/c7e24a96843f712b7134d783a0e63ec3,work,work_overlap:0.75,auth_karen_curry_parker,Abundance by Design,
c7f2d3667b4cf1cddc5c8a521d71c2d9,"Design, Operation and Evaluation of Mobile Communications: 4th International Conference, MOBILE 2023, Held as Part of the 25th HCI International Conference, HCII 2023, Copenhagen, Denmark, July 23–28,",,"Lynda Bunnell Human Design: The Definitive Book of Human Design, The Science of Differentiation",https://annas-archive.org/md5/c7f2d3667b4cf1cddc5c8a521d71c2d9,work,work_overlap:1.00,auth_lynda_bunnell,"Human Design: The Definitive Book of Human Design, The Science of Differentiation",
c7f80fab6df2a045b90ede7772a4cb2a,"Aufgabensammlung zur Infinitesimalrechnung : Band II B, Differentialrechnung auf dem Gebiete mehrerer Variablen Lösungen",,Daitche Variablen,https://annas-archive.org/md5/c7f80fab6df2a045b90ede7772a4cb2a,query,search_query_substring,,,Daitche Variablen
c82406a22498c8d94195c2e2f22c3dfc,Channels by Type 2,Channels by Type 2 - Manifesting and Generating Channels,"Human Design System Ra|LYD manual IHDS|Lynda Bunnell Human Design: The Definitive Book of Human Design, The Science of Differentiation|Ra Uru Hu Rave BodyGraph Circuitry|Ra Uru Hu Rave I'Ching Line Companion|Ra Uru Hu The Complete Rave I'Ching|Ra Uru Hu The Nine Centres and their Gates|Ra Uru Hu The Rave I'Ching|Rave I'Ching",https://annas-archive.org/md5/c82406a22498c8d94195c2e2f22c3dfc,work,work_overlap:1.00,auth_ra_uru_hu,The Rave I'Ching,
c86a7a427d83f32ee49ad7b6d96b0af8,c86a7a427d83f32ee49ad7b6d96b0af8.pdf,,Eleanor Haspel-Portner,https://annas-archive.org/md5/c86a7a427d83f32ee49ad7b6d96b0af8,query,search_query_substring,,,Eleanor Haspel-Portner
c86f1c061de92ef5f56a4f686832ef8e,Hands On: C Programming and Unix Application Design: UNIX System Calls and Subroutines using C,gcc......page 531,Human Design Revolutionary System|Human Design System Centres Schoeber,https://annas-archive.org/md5/c86f1c061de92ef5f56a4f686832ef8e,work,work_overlap:0.67,auth_peter_schoeber,Human Design System – The Centres,
c86f430884d62385970d0e992d7f0509,"Style A to Zoe : the art of fashion, beauty, and everything glamour",Style A to Zoe,Jenna Zoe Human Design|Jenna Zoë,https://annas-archive.org/md5/c86f430884d62385970d0e992d7f0509,query,search_query_substring,,,Jenna Zoe Human Design
c8831be96c280658b56799d28ea548d5,Interaction Design 5th.pdf,"researchers and designers.read more…english [en] · pdf · 21.3mb · 2019 · 📘 book (non-fiction) · 🚀/lgli/lgrs/nexusstc/upload/zlib    ·save·763·1base score: 11065.0, final score: 21.855446",64keys Human Design,https://annas-archive.org/md5/c8831be96c280658b56799d28ea548d5,query,search_query_substring,,,64keys Human Design
c89027916f614503740a1d43d89b5421,"Minimalist Living: A Guide To Successfully De-Clutter Your Home, Organize Your Life, Eliminate Stress & Embrace Simplicity",Minimalist Living: A Guide To Successfully De-Clutter Your Home,Living Your Design Bunnell|Lynda Bunnell Living Your Design Student Manual,https://annas-archive.org/md5/c89027916f614503740a1d43d89b5421,work,work_overlap:1.00,auth_lynda_bunnell,Living Your Design Student Manual,
c894782bf7dc5af1b1f06bec3b767639,"Impact: Design With All Senses : Proceedings of the Design Modelling Symposium, Berlin 2019","taking into consideration the interlinked elements and forces that act on them. shifting away from the traditional focus, which was exclusively on building tasks, this approach presents new challenges in all areas of the industry, from material and structural to the urban scale. the book presents contributions including research papers and case studies, providing a comprehensive overview of the field as well as perspectives from related disciplines, such as computer science. the chapter authors were invited speakers at the 7th symposium “impact: design with all senses”, which took place at the university of the arts in berlin in september 2019.read more…english [en] · pdf · 248.3mb · 2020 · 📘 book (non-fiction) · lgli/scihub    ·save·1base score: 11060.0, final score: 20.814327",Beyond Human Design|Chetan Parkyn Human Design|Chiron Ephemeris Human Design|Daitche Human Design|Emma Dunwoody Human Design|Jenna Zoe Human Design|Karen Curry Human Design|Quantum Human Design|Richard Rudd Human Design|Robin Winn Human Design|Steve Rhodes Human Design|Understanding Clients Human Design|Understanding Human Design|Zen Human Design Ephemeris|Zeno Dickson Human Design,https://annas-archive.org/md5/c894782bf7dc5af1b1f06bec3b767639,work,work_overlap:0.80,auth_robin_winn,Understanding Your Clients Through Human Design,
c8d837fc806dfdb48a1669985121c2cf,newsarch_ebooks_2025_10,And Scores Of Today's Analysts,Chaitanyo Ephemeris,https://annas-archive.org/md5/c8d837fc806dfdb48a1669985121c2cf,query,search_query_substring,,,Chaitanyo Ephemeris
c8fefb2e21e67db7d10a2d5e4e005688,1,More Health Books/Food Plant Sanitation - M. Cramer,Human Design Health Haspel,https://annas-archive.org/md5/c8fefb2e21e67db7d10a2d5e4e005688,query,search_query_substring,,,Human Design Health Haspel
c902b5f023815cb2bec0e6086efdc46b,Anthropos_28264777.pdf,,Rave Cosmology,https://annas-archive.org/md5/c902b5f023815cb2bec0e6086efdc46b,query,search_query_substring,,,Rave Cosmology
c904fdccd3eaa1f9f61df12e6e8d3c5f,system-design-interview,,Human Design Revolutionary System|Human Design System Centres Schoeber|Human Design System Ra,https://annas-archive.org/md5/c904fdccd3eaa1f9f61df12e6e8d3c5f,work,work_overlap:0.67,auth_peter_schoeber,Human Design System – The Centres,
c948085d3aa2ea862e9a245e9c9e73ed,scihub/10.1109/wcnc49053.2021.9417582.pdf,,Peter Schöber,https://annas-archive.org/md5/c948085d3aa2ea862e9a245e9c9e73ed,query,search_query_substring,,,Peter Schöber
c95a24b6d4f050dc3964c609ba644a69,Career Command Through Filipino Martial Arts: Advance Your Career Like A Warrior!,Career Command Through Filipino Martial Arts: Advance Your Career Like A Warrior!,Robin Winn Understanding Your Clients Through Human Design,https://annas-archive.org/md5/c95a24b6d4f050dc3964c609ba644a69,work,work_overlap:1.00,auth_robin_winn,Understanding Your Clients Through Human Design,
c98ed8f1f0056dae6d2485026d9d6426,Interactive Technologies: Contextual Design: Design for Life (2),"user data, ideation techniques, and principles key to producing a compelling user experience</li> <li>explains how to structure the system and user interface to best support the user across place, time, and platform</li></ul>read more…english [en] · pdf · 23.5mb · 2017 · 📘 book (non-fiction) · 🚀/lgli/lgrs/nexusstc/zlib    ·save·151·1base score: 11065.0, final score: 27.649242",Peter Schoeber Das Human Design System – Die Zentren,https://annas-archive.org/md5/c98ed8f1f0056dae6d2485026d9d6426,work,work_overlap:1.00,auth_peter_schoeber,Das Human Design System – Die Zentren,
c9a8e27bf746eb5d251b00f40b13482c,From World City to the World in One City: Liverpool through Malay Lives,,Lynda Bunnell,https://annas-archive.org/md5/c9a8e27bf746eb5d251b00f40b13482c,query,search_query_substring,,,Lynda Bunnell
c9ac38146181060890f5690d4ab5f0cc,Biology Design System,Biology Design System,Eleanor Haspel-Portner|Human Design Health Haspel|Human Design System Ra|Prophecy Ra Uru Hu Rhodes|Ra Uru Hu|Ra Uru Hu Generator Book|Ra Uru Hu Line Resonance,https://annas-archive.org/md5/c9ac38146181060890f5690d4ab5f0cc,work,work_overlap:1.00,auth_ra_uru_hu,Generator Book,
c9b157644a80fb1e41ab7670c9ccaa96,Canaries in the Data Mine: Understanding the Proprietary Design of Youth Environments,"others and designed for profit. at the book's core is a participatory research project that first interviewed new york city teens about their digital habits and then engaged a group of five young people in designing the prototypical platform of their time: a social network. in this engaging book, gregory t. donovan penetrates beyond the interface to consider the digital geography of contemporary youth, arguing that understanding what young people are grappling with portends what is, or will soon be, felt",Understanding Human Design,https://annas-archive.org/md5/c9b157644a80fb1e41ab7670c9ccaa96,query,search_query_substring,,,Understanding Human Design
c9c26f7c69a30744c229734b3980129a,Jennifer Visocky OGrady,knowing your clients & what they really need_116849364.pdfdesigners research manual: succeed in design,Living Your Design Student Manual|Lynda Bunnell Living Your Design Student Manual|Robin Winn Understanding Your Clients Through Human Design|Understanding Clients Human Design,https://annas-archive.org/md5/c9c26f7c69a30744c229734b3980129a,work,work_overlap:1.00,auth_lynda_bunnell,Living Your Design Student Manual,
ca1aa582a7d3006503318b2d215f8100,newsarch_ebooks_2025_10,,Daitche Variablen,https://annas-archive.org/md5/ca1aa582a7d3006503318b2d215f8100,query,search_query_substring,,,Daitche Variablen
ca416f5ae0c485b3ee7f03005036e07f,Z,More books,Human Design Made Simple Dunwoody,https://annas-archive.org/md5/ca416f5ae0c485b3ee7f03005036e07f,query,search_query_substring,,,Human Design Made Simple Dunwoody
ca5326baa0012d22f40f21577158a9d5,Love Song for the Life of the Mind: An Essay on the Purpose of Comedy,exploring how this aristotelian argument might underlie the symposium's claim that the fine artist of tragedy should also create fine comedy. the book will appeal both to those interested in aristotle and those interested in dramatic theory and criticism.,Richard Rudd The Gene Keys: Embracing Your Higher Purpose,https://annas-archive.org/md5/ca5326baa0012d22f40f21577158a9d5,work,work_overlap:1.00,auth_richard_rudd,The Gene Keys: Embracing Your Higher Purpose,
ca9b7126d1da951049ea8d67e75eaa69,2011 Peggy Rudd,My Husband Wears My Clothes - Crossdressing From the Perspective of a Wife[2ndED]_Rsvl.pdf,Richard Rudd|Richard Rudd Human Design|Richard Rudd Human Design: The Revelation,https://annas-archive.org/md5/ca9b7126d1da951049ea8d67e75eaa69,work,work_overlap:1.00,auth_richard_rudd,Human Design: The Revelation,
ca9bcd7fb9a7634cd27a91ebc7a40b4d,Manual básico de seguridad informática para activistas,,LYD manual IHDS,https://annas-archive.org/md5/ca9bcd7fb9a7634cd27a91ebc7a40b4d,query,search_query_substring,,,LYD manual IHDS
cabc2f6ff69fbc82bf8ebc319fc7d2bc,Linear matrix inequality-based proportional-integral control design with application to F-16 aircraft,,Triple Design Matrix DreamRave,https://annas-archive.org/md5/cabc2f6ff69fbc82bf8ebc319fc7d2bc,query,search_query_substring,,,Triple Design Matrix DreamRave
cb00d8dd71fa6156f88806de03d59a07,Handbuch der preussischen Geschichte: Das 19. Jahrhundert und grosse Themen der Geschichte Preussens,,Uljana Daitche Die 384 Linien der 64 Tore: das große Human Design Handbuch,https://annas-archive.org/md5/cb00d8dd71fa6156f88806de03d59a07,work,work_overlap:1.00,auth_uljana_daitche,Die 384 Linien der 64 Tore: das große Human Design Handbuch,
cb0cfe7f1a5e5427f8e82024367a4598,Quellen zur Kirchenreform im Zeitalter der großen Konzilien des 15. Jahrhunderts: Band I: Die Konzilien von Pisa (1409) und Konstanz (1414-1418),,Uljana Daitche Variablen im Human Design: Teil 1 — Die Pfeile,https://annas-archive.org/md5/cb0cfe7f1a5e5427f8e82024367a4598,work,work_overlap:1.00,auth_uljana_daitche,Variablen im Human Design: Teil 1 — Die Pfeile,
cb76500cb0afe0716c172e698df47923,hathi/uc1/pairtree_root/$b/99/95/7/$b99957/$b99957.zip,"ernest a. parkyn ... with 16 plates (2 of which are coloured) and 318 illustrations in the text.parkyn, ernest albert, b. 1857.longmans, green and co., 1915., england, 1915english [en] · zip · 0.3mb · 1915 · 📗 book (unknown) · 🚀/hathi    ·save·1base score: 10937.0, final score: 22.585556",Chetan Parkyn,https://annas-archive.org/md5/cb76500cb0afe0716c172e698df47923,query,search_query_substring,,,Chetan Parkyn
cba10e3db996159d4b0b3b5e9e2dbc99,Degruyter Imprints v2 [09-06-23],,Daitche Variablen|Uljana Daitche Variablen im Human Design: Teil 1 — Die Pfeile,https://annas-archive.org/md5/cba10e3db996159d4b0b3b5e9e2dbc99,work,work_overlap:1.00,auth_uljana_daitche,Variablen im Human Design: Teil 1 — Die Pfeile,
cba34d5643ba73cbe6f190f3beeda816,Enhancing building performance,"experts from around the world the book demonstrates how to apply bpe to enhance building design. topics covered include: evidence-based and integrative design processes, evaluation methods and tools, and education and knowledge transfer. in addition, case studies provide specific examples of how bpe has been used to study such things as the impact of workplace design on human productivity and innovation""-- provided",Understanding Human Design,https://annas-archive.org/md5/cba34d5643ba73cbe6f190f3beeda816,query,search_query_substring,,,Understanding Human Design
cbb007e53bd74a2e54056127ef0adba3,Control System Design: Lecture notes for ME 155A,,Human Design Revolutionary System|Human Design System Centres Schoeber,https://annas-archive.org/md5/cbb007e53bd74a2e54056127ef0adba3,work,work_overlap:0.67,auth_peter_schoeber,Human Design System – The Centres,
cc37e2ab072625207a7f0e4fc1a62dab,Degruyter Imprints v2 [09-06-23],,Chaitanyo Ephemeris,https://annas-archive.org/md5/cc37e2ab072625207a7f0e4fc1a62dab,query,search_query_substring,,,Chaitanyo Ephemeris
cc3925c98d37acaf6e6d4c3b898f4520,Secret Revealed: +500 LINUX Commands,Secret Revealed: +500 LINUX Commands,Human Design Revealed Dickson,https://annas-archive.org/md5/cc3925c98d37acaf6e6d4c3b898f4520,query,search_query_substring,,,Human Design Revealed Dickson
cc66c6d6d9d5b5576108f8b2ae4b4940,Structural And Vibration Guidelines For Datacom Equipment Centers (ashrae Datacom Series),,Understanding Centers Human Design,https://annas-archive.org/md5/cc66c6d6d9d5b5576108f8b2ae4b4940,query,search_query_substring,,,Understanding Centers Human Design
cc6cfc6f9f1415d7223a6a3aa26eda49,Rave Psychology,Rave Psychology - Personality External color book,Human Design System Ra|LYD manual IHDS|Prophecy Ra Uru Hu Rhodes|Ra Uru Hu|Ra Uru Hu Generator Book|Ra Uru Hu Line Resonance|Ra Uru Hu Rave BodyGraph Circuitry|Ra Uru Hu Rave I'Ching Line Companion|Ra Uru Hu The Complete Rave I'Ching|Ra Uru Hu The Nine Centres and their Gates|Ra Uru Hu The Rave I'Ching,https://annas-archive.org/md5/cc6cfc6f9f1415d7223a6a3aa26eda49,work,work_overlap:1.00,auth_ra_uru_hu,The Rave I'Ching,
cca78c178fe7f5ec6a1d5850c9f75d6b,PBooks Collection 2023,,Jovian Archive,https://annas-archive.org/md5/cca78c178fe7f5ec6a1d5850c9f75d6b,query,search_query_substring,,,Jovian Archive
ccd3b5aa1f8ad6adc59b138329732653,I Choo-Choo-Choose You!: A Short Story,"link, gwen begins to realize that the love you have to earn just may be the love that means the most.",How Do You Choose Human Design,https://annas-archive.org/md5/ccd3b5aa1f8ad6adc59b138329732653,query,search_query_substring,,,How Do You Choose Human Design
cd27ad653acb629d1ef7e0f3340239d3,Iberoamericana Vervuert [RETAIL],,Peter Schoeber Das Human Design System – Die Zentren,https://annas-archive.org/md5/cd27ad653acb629d1ef7e0f3340239d3,work,work_overlap:1.00,auth_peter_schoeber,Das Human Design System – Die Zentren,
cd8d857a880f5b8dcf88da3a24334ea1,newsarch_ebooks_2025_10,Design for Climate Adaptation: Billie Faircloth and Maibritt Pedersen Zari- Design for Rethinking Resources: Carlo Ratti and Mette Ramsgaard Thomsen,Human Design Health Haspel,https://annas-archive.org/md5/cd8d857a880f5b8dcf88da3a24334ea1,query,search_query_substring,,,Human Design Health Haspel
cd9b7d99e48ffd254e0c30ef7dbd74cc,6. Middle Ages Series,The Year 1300 and the Creation of a new European Architecture,Jenna Zoe Human Design,https://annas-archive.org/md5/cd9b7d99e48ffd254e0c30ef7dbd74cc,query,search_query_substring,,,Jenna Zoe Human Design
cda94e94837a56236b17b17dfb2e456a,Einfluss von Wasserstoffperoxid auf die Differenzierung und Funktionalität humaner dendritischer Zellen,,Science of Differentiation Human Design,https://annas-archive.org/md5/cda94e94837a56236b17b17dfb2e456a,query,search_query_substring,,,Science of Differentiation Human Design
cde6d1ca0210eb6ea45ad9fe1e15b842,"Human-Centered Service Design for Healthcare Transformation: Development, Innovation, Change","recognized experts, scholars, and practitioners, this book demonstrates how, where, and when to successfully apply human-centered service design at multiple levels, including corporate, departmental, and product/service. value-added services are not only assessed in terms of their effectiveness, efficiency, and productivity, but also bearing in mind human emotions, interactions, and communication techniques as an important part of service provision. accordingly, the book will appeal to scholars and practitioners in the hospital and healthcare sector, and to anyone interested in organizational development, service business model innovation, customer involvement and perceptions, and the service experience.read more…english [en] · pdf · 12.0mb · 2023 · 📘 book (non-fiction) · 🚀/lgli/lgrs/nexusstc/zlib    ·save·119·1base score: 11065.0, final score: 22.085217",64keys Human Design|Human Design Health Haspel,https://annas-archive.org/md5/cde6d1ca0210eb6ea45ad9fe1e15b842,query,search_query_substring,,,Human Design Health Haspel
cdeb398781bdb49e043bf7e91314b9c3,"Self-Help, Relationships & Lifestyle",,Chetan Parkyn The Book of Destinies: Discover the Life You Were Born to Live,https://annas-archive.org/md5/cdeb398781bdb49e043bf7e91314b9c3,work,work_overlap:1.00,auth_chetan_parkyn,The Book of Destinies: Discover the Life You Were Born to Live,
ce3a53a2c3991114e87c8417296d8a96,"Primary Care Centres, Second Edition: A Guide to Health Care Design",,Human Design System Centres Schoeber,https://annas-archive.org/md5/ce3a53a2c3991114e87c8417296d8a96,work,work_overlap:0.67,auth_peter_schoeber,Human Design System – The Centres,
ce4a6e29d5ade908ef0ff7a58aabaf32,scihub/10.1145/3450268.3458855.pdf,,Karen Curry Human Design|Karen Curry Parker The Encyclopedia of Quantum Human Design,https://annas-archive.org/md5/ce4a6e29d5ade908ef0ff7a58aabaf32,work,work_overlap:1.00,auth_karen_curry_parker,The Encyclopedia of Quantum Human Design,
ce4b810cdfecb1a7260d4051d91e932d,Renaissance and Enlightenment,Forms of Conflict and Rivalries in Renaissance Europe,Book of Lines Parkyn,https://annas-archive.org/md5/ce4b810cdfecb1a7260d4051d91e932d,query,search_query_substring,,,Book of Lines Parkyn
cea1d014b939cc45f761143c5c2f68de,Enterprise Distributed Data Centers SRND,Design Guide.pdf,Understanding Centers Human Design,https://annas-archive.org/md5/cea1d014b939cc45f761143c5c2f68de,query,search_query_substring,,,Understanding Centers Human Design
cea8fa73da3d653947c35d0adad9cd93,2016 Elisabeth Schober,Base Encounters - The US Armed Forces in South Korea_Refl.pdf,Peter Schöber,https://annas-archive.org/md5/cea8fa73da3d653947c35d0adad9cd93,query,search_query_substring,,,Peter Schöber
ceb74d7f6ee313025463f04e0344c737,Strategies and Technologies for Developing Online Computer Labs for Technology-based Courses,,Understanding Centers Human Design,https://annas-archive.org/md5/ceb74d7f6ee313025463f04e0344c737,query,search_query_substring,,,Understanding Centers Human Design
cec65f0a0ed93560d1aaf49a60bf2666,How to Read a Book (Special Edition),"its cover, and also how to x-ray it, read critically, and extract the author’s message from the text.  also included is instruction in the different techniques that work best for reading particular genres, such as practical books, imaginative literature, plays, poetry, history, science and mathematics, philosophy and social science works.  finally, the authors offer a recommended reading list and supply reading tests you can use measure your own progress in reading skills, comprehension, and speed.read more…english [en] · pdf · 2.0mb · 📘 book (non-fiction) · 🚀/lgli/lgrs/nexusstc/zlib    ·save·68·1base score: 11061.0, final score: 32.894604",Steve Rhodes Human Design: How to Read a Graph,https://annas-archive.org/md5/cec65f0a0ed93560d1aaf49a60bf2666,work,work_overlap:1.00,auth_steve_rhodes,Human Design: How to Read a Graph,
cec76872f2477ba2230f4b5fc0304bd6,"Things We Could Design For More Than Human-Centered Worlds (Design Thinking, Design Theory).pdf","designers--and calls for a commitment to design with more than human participation. wakkary also focuses on design as ""nomadic practices""--a multiplicity of intentionalities and situated knowledges that shows design to be expansive and pluralistic. he calls his overall approach ""designing-with"": the practice of design in a world in which humans share center stage with nonhumans, and in which we are bound together materially, ethically, and existentially.read more…english [en] · pdf · 14.6mb · 2021 · 📘 book (non-fiction) · 🚀/lgli/upload/zlib    ·save·435·2base score: 11068.0, final score: 23.42593",Beyond Human Design|Chetan Parkyn Human Design|Chiron Ephemeris Human Design|Daitche Human Design|Emma Dunwoody Human Design|Jenna Zoe Human Design|Karen Curry Human Design|Quantum Human Design|Richard Rudd Human Design|Richard Rudd Human Design: The Revelation|Robin Winn Human Design|Steve Rhodes Human Design|Understanding Centers Human Design|Understanding Clients Human Design|Understanding Human Design|Zen Human Design Ephemeris|Zeno Dickson Human Design,https://annas-archive.org/md5/cec76872f2477ba2230f4b5fc0304bd6,work,work_overlap:1.00,auth_richard_rudd,Human Design: The Revelation,
cf0d02c5359ba9f5ffd02bd0549035d4,"Self-Help, Relationships & Lifestyle",,Jenna Zoë Human Design: The Revolutionary System That Shows You Who You Came Here to Be,https://annas-archive.org/md5/cf0d02c5359ba9f5ffd02bd0549035d4,work,work_overlap:1.00,auth_jenna_zoe,Human Design: The Revolutionary System That Shows You Who You Came Here to Be,
cf2224cfd48fd41580bb34781e303c35,"Expression Web 2: Basic, Student Manual",,Living Your Design Student Manual|Lynda Bunnell Living Your Design Student Manual,https://annas-archive.org/md5/cf2224cfd48fd41580bb34781e303c35,work,work_overlap:1.00,auth_lynda_bunnell,Living Your Design Student Manual,
cf350287b57a4aba13c79f8cfbf0ccf4,Absolument de-bor-dee,,Jenna Zoë,https://annas-archive.org/md5/cf350287b57a4aba13c79f8cfbf0ccf4,author,surname:Jenna,auth_jenna_zoe,,
cf84780f42ba9667858ca18b033d2323,Allan Goldman,How to Analyze People_ Proven Techniques to Analyze People on Sight and Read Anyone Like a Book_ Simple Tricks to Understand the Human Mind and Master Human Psychology,Steve Rhodes Human Design: How to Read a Graph,https://annas-archive.org/md5/cf84780f42ba9667858ca18b033d2323,work,work_overlap:1.00,auth_steve_rhodes,Human Design: How to Read a Graph,
cfe2ffd698a3729eb3618024292f315f,Children of High Intelligence_120325494.pdf,,Chetan Parkyn,https://annas-archive.org/md5/cfe2ffd698a3729eb3618024292f315f,query,search_query_substring,,,Chetan Parkyn
d03d8a41fd60478a0c2a60f56435816a,Duke University Press [RETAIL],"most estimates, the paranoia that has characterized the period has not gone away. indeed, it is as if—as o’donnell suggests—this paranoia has been internalized, scattered, and reiterated at a multitude of sites: oklahoma city, waco, ruby ridge, bosnia, the white house, the united nations, and numerous other places.",Book of Destinies Parkyn,https://annas-archive.org/md5/d03d8a41fd60478a0c2a60f56435816a,query,search_query_substring,,,Book of Destinies Parkyn
d06fff997096b5a58dd0f1ee8aa64370,Die Geschichte von Uljana_29865979.azw3,,Uljana Daitche,https://annas-archive.org/md5/d06fff997096b5a58dd0f1ee8aa64370,work,work_overlap:0.67,auth_uljana_daitche,Human Design - Beziehungen,
