wave,queue_order,system_id,rolle,status_pipeline,filename,relative_path,pass_k2_struct,pass_k3_rules,pass_k4_meanings,pass_notes
4,179,bazi,K4_deutung,queued,"BaZi Essentials - The Ten Day Masters - Ding (Yin Fire) -- Joey Yap -- BaZi Essentials, 1st, 2009 -- JY Books Sdn_ Bhd_ -- a6d88b587a70d968b2ce3fa05ffa1366 -- Anna’s Archive.pdf","bazi/klassisch/K4/BaZi Essentials - The Ten Day Masters - Ding (Yin Fire) -- Joey Yap -- BaZi Essentials, 1st, 2009 -- JY Books Sdn_ Bhd_ -- a6d88b587a70d968b2ce3fa05ffa1366 -- Anna’s Archive.pdf",yes,yes,optional,K2+K3 priorisieren; K4 optional.
4,180,bazi,K4_deutung,queued,"BaZi Essentials - The Ten Day Masters - Geng (Yang Metal) -- Joey Yap -- BaZi Essentials, 1st, 2009 -- JY Books Sdn_ Bhd_ -- 81970458e683c785171eb93326a97dfc -- Anna’s Archive.pdf","bazi/klassisch/K4/BaZi Essentials - The Ten Day Masters - Geng (Yang Metal) -- Joey Yap -- BaZi Essentials, 1st, 2009 -- JY Books Sdn_ Bhd_ -- 81970458e683c785171eb93326a97dfc -- Anna’s Archive.pdf",yes,yes,optional,K2+K3 priorisieren; K4 optional.
4,181,bazi,K4_deutung,queued,"BaZi Essentials - The Ten Day Masters - Gui (Yin Water) -- Joey Yap -- BaZi Essentials, 1st, 2009 -- JY Books Sdn_ Bhd_ -- 5cbd41ee8e2661a8153e57391d46c965 -- Anna’s Archive.pdf","bazi/klassisch/K4/BaZi Essentials - The Ten Day Masters - Gui (Yin Water) -- Joey Yap -- BaZi Essentials, 1st, 2009 -- JY Books Sdn_ Bhd_ -- 5cbd41ee8e2661a8153e57391d46c965 -- Anna’s Archive.pdf",yes,yes,optional,K2+K3 priorisieren; K4 optional.
4,182,bazi,K4_deutung,queued,"BaZi Essentials - The Ten Day Masters - Jia (Yang Wood) -- Joey Yap -- BaZi Essentials, 1st, 2009 -- JY Books Sdn_ Bhd_ -- 8f69811f6726c574f8c23aa2554fe02f -- Anna’s Archive.pdf","bazi/klassisch/K4/BaZi Essentials - The Ten Day Masters - Jia (Yang Wood) -- Joey Yap -- BaZi Essentials, 1st, 2009 -- JY Books Sdn_ Bhd_ -- 8f69811f6726c574f8c23aa2554fe02f -- Anna’s Archive.pdf",yes,yes,optional,K2+K3 priorisieren; K4 optional.
4,183,bazi,K4_deutung,queued,"BaZi Essentials - The Ten Day Masters - Ren (Yang Water) -- Joey Yap -- BaZi Essentials, 1st, 2009 -- JY Books Sdn_ Bhd_ -- 69c75b12470323cee72c093dd180126d -- Anna’s Archive.pdf","bazi/klassisch/K4/BaZi Essentials - The Ten Day Masters - Ren (Yang Water) -- Joey Yap -- BaZi Essentials, 1st, 2009 -- JY Books Sdn_ Bhd_ -- 69c75b12470323cee72c093dd180126d -- Anna’s Archive.pdf",yes,yes,optional,K2+K3 priorisieren; K4 optional.
4,184,bazi,K4_deutung,queued,"BaZi Essentials - The Ten Day Masters - Wu (Yang Earth) -- Joey Yap -- BaZi Essentials, 1st, 2009 -- JY Books Sdn_ Bhd_ -- c85f43ea9d3faa91186aadda9a63b9df -- Anna’s Archive.pdf","bazi/klassisch/K4/BaZi Essentials - The Ten Day Masters - Wu (Yang Earth) -- Joey Yap -- BaZi Essentials, 1st, 2009 -- JY Books Sdn_ Bhd_ -- c85f43ea9d3faa91186aadda9a63b9df -- Anna’s Archive.pdf",yes,yes,optional,K2+K3 priorisieren; K4 optional.
4,185,bazi,K4_deutung,queued,"BaZi Essentials - The Ten Day Masters - Xin (Yin Metal) -- Joey Yap -- BaZi Essentials, 1st, 2009 -- JY Books Sdn_ Bhd_ -- 5203332f3bd42d574cda0aab4b7289b6 -- Anna’s Archive.pdf","bazi/klassisch/K4/BaZi Essentials - The Ten Day Masters - Xin (Yin Metal) -- Joey Yap -- BaZi Essentials, 1st, 2009 -- JY Books Sdn_ Bhd_ -- 5203332f3bd42d574cda0aab4b7289b6 -- Anna’s Archive.pdf",yes,yes,optional,K2+K3 priorisieren; K4 optional.
4,186,bazi,K4_deutung,queued,"BaZi Essentials - The Ten Day Masters - Yi (Yin Wood) -- Joey Yap -- BaZi Essentials, 1st, 2009 -- JY Books Sdn_ Bhd_ -- b43ef9cba617e134725ea779be855b77 -- Anna’s Archive.pdf","bazi/klassisch/K4/BaZi Essentials - The Ten Day Masters - Yi (Yin Wood) -- Joey Yap -- BaZi Essentials, 1st, 2009 -- JY Books Sdn_ Bhd_ -- b43ef9cba617e134725ea779be855b77 -- Anna’s Archive.pdf",yes,yes,optional,K2+K3 priorisieren; K4 optional.
4,187,bazi,K4_deutung,queued,"Bazi Essentials - The Ten Day Masters - Ji (Yin Earth) -- Joey Yap -- BaZi Essentials, 1st, 2009 -- JY Books Sdn_ Bhd_ -- 01fd08ad3c8ae571bc864be8078e9020 -- Anna’s Archive.pdf","bazi/klassisch/K4/Bazi Essentials - The Ten Day Masters - Ji (Yin Earth) -- Joey Yap -- BaZi Essentials, 1st, 2009 -- JY Books Sdn_ Bhd_ -- 01fd08ad3c8ae571bc864be8078e9020 -- Anna’s Archive.pdf",yes,yes,optional,K2+K3 priorisieren; K4 optional.
4,188,bazi,K4_deutung,queued,The BaZi 60 Pillars Life Analysis Method - Wu Earth -- Joey Yap -- 2013 -- e1171a1bc63eac9bf5ac9a462fdb861d -- Anna’s Archive.pdf,bazi/klassisch/K4/The BaZi 60 Pillars Life Analysis Method - Wu Earth -- Joey Yap -- 2013 -- e1171a1bc63eac9bf5ac9a462fdb861d -- Anna’s Archive.pdf,yes,yes,optional,K2+K3 priorisieren; K4 optional.
4,189,bazi,K4_deutung,queued,The Bazi 60 Pillars - BING Fire -- Joey Yap -- 2018 -- JY Productions Sdn Bhd -- b3d035c1aa6a6d7b803bae802739dd97 -- Anna’s Archive.azw3,bazi/klassisch/K4/The Bazi 60 Pillars - BING Fire -- Joey Yap -- 2018 -- JY Productions Sdn Bhd -- b3d035c1aa6a6d7b803bae802739dd97 -- Anna’s Archive.azw3,yes,yes,optional,K2+K3 priorisieren; K4 optional.
4,190,bazi,K4_deutung,queued,The Bazi 60 Pillars - Ding_ The Life Analysis Method -- Joey Yap -- 2016 -- JY Productions Sdn Bhd -- b73f785a07189ec8644bd7e9ec86c602 -- Anna’s Archive.pdf,bazi/klassisch/K4/The Bazi 60 Pillars - Ding_ The Life Analysis Method -- Joey Yap -- 2016 -- JY Productions Sdn Bhd -- b73f785a07189ec8644bd7e9ec86c602 -- Anna’s Archive.pdf,yes,yes,optional,K2+K3 priorisieren; K4 optional.
4,191,bazi,K4_deutung,queued,"The Bazi 60 Pillars - JI Earth -- Yap, Joey -- 2018 -- Joey Yap Research Group -- 17f3eed7ae47327b3c44b3361a5f6f33 -- Anna’s Archive(1).epub","bazi/klassisch/K4/The Bazi 60 Pillars - JI Earth -- Yap, Joey -- 2018 -- Joey Yap Research Group -- 17f3eed7ae47327b3c44b3361a5f6f33 -- Anna’s Archive(1).epub",yes,yes,optional,K2+K3 priorisieren; K4 optional.
4,192,bazi,K4_deutung,queued,"The Bazi 60 Pillars - JI Earth -- Yap, Joey -- 2018 -- Joey Yap Research Group -- 17f3eed7ae47327b3c44b3361a5f6f33 -- Anna’s Archive.epub","bazi/klassisch/K4/The Bazi 60 Pillars - JI Earth -- Yap, Joey -- 2018 -- Joey Yap Research Group -- 17f3eed7ae47327b3c44b3361a5f6f33 -- Anna’s Archive.epub",yes,yes,optional,K2+K3 priorisieren; K4 optional.
4,193,bazi,K4_deutung,queued,The Bazi 60 Pillars - JIA Wood_ The Life Analysis Method -- Joey Yap -- 2018 -- JY Productions Sdn Bhd -- 866fc99a984ae8c0d098670b0f3b11ff -- Anna’s Archive.azw3,bazi/klassisch/K4/The Bazi 60 Pillars - JIA Wood_ The Life Analysis Method -- Joey Yap -- 2018 -- JY Productions Sdn Bhd -- 866fc99a984ae8c0d098670b0f3b11ff -- Anna’s Archive.azw3,yes,yes,optional,K2+K3 priorisieren; K4 optional.
4,194,bazi,K4_deutung,queued,The Bazi 60 Pillars - REN Water -- Joey Yap -- 2018 -- Joey Yap Research Group -- da050c3cad2161c3f2140321ac1ee43d -- Anna’s Archive.pdf,bazi/klassisch/K4/The Bazi 60 Pillars - REN Water -- Joey Yap -- 2018 -- Joey Yap Research Group -- da050c3cad2161c3f2140321ac1ee43d -- Anna’s Archive.pdf,yes,yes,optional,K2+K3 priorisieren; K4 optional.
4,195,bazi,K4_deutung,queued,The Bazi 60 Pillars - Yi_ The Life Analysis Method Revealed -- Joey Yap -- 2016 -- JY Productions Sdn Bhd -- 5f493a40c5e31ccf785661d1d4704899 -- Anna’s Archive.pdf,bazi/klassisch/K4/The Bazi 60 Pillars - Yi_ The Life Analysis Method Revealed -- Joey Yap -- 2016 -- JY Productions Sdn Bhd -- 5f493a40c5e31ccf785661d1d4704899 -- Anna’s Archive.pdf,yes,yes,optional,K2+K3 priorisieren; K4 optional.
4,196,bazi,K4_deutung,queued,"The Bazi 60 Pillars Life Analysis Method_ Zin Metal -- Joey Yap -- 1, 2013 -- JY Books; JY Productions Sdn Bhd -- isbn13 9789670310817 -- 834984fb3f3ba64f1a2157221d9d2ed0 -- Anna’s Archive.pdf","bazi/klassisch/K4/The Bazi 60 Pillars Life Analysis Method_ Zin Metal -- Joey Yap -- 1, 2013 -- JY Books; JY Productions Sdn Bhd -- isbn13 9789670310817 -- 834984fb3f3ba64f1a2157221d9d2ed0 -- Anna’s Archive.pdf",yes,yes,optional,K2+K3 priorisieren; K4 optional.
4,197,astro,K4_deutung,queued,Tetrabiblos -- Peter J_ Clark -- 2006 -- f09efdc39fdca373cf532497824924b2 -- Anna’s Archive.pdf,astro/K4/Tetrabiblos -- Peter J_ Clark -- 2006 -- f09efdc39fdca373cf532497824924b2 -- Anna’s Archive.pdf,yes,yes,optional,K2+K3 priorisieren; K4 optional.
4,198,enneagram,K4_deutung,queued,Claudio Naranjo -- Character and Neurosis -- isbn13 9780895560667 -- 3e80249a7244f7ecaab163479db0b73f.pdf,enneagram/Claudio Naranjo -- Character and Neurosis -- isbn13 9780895560667 -- 3e80249a7244f7ecaab163479db0b73f.pdf,optional,yes,yes,Enneagram: K4-Pass (Typen/Neurose).
4,199,enneagram,K4_deutung,queued,"Ennea-type Structures_ Self-Analysis for the Seeker -- Claudio Naranjo, M_D_ -- Nevada City, CA, California, 1990 -- Gateways Books & Tapes,us -- isbn13 9780895560636 -- a778d15532e0d68d62dc25133abd1319.pdf","enneagram/Ennea-type Structures_ Self-Analysis for the Seeker -- Claudio Naranjo, M_D_ -- Nevada City, CA, California, 1990 -- Gateways Books & Tapes,us -- isbn13 9780895560636 -- a778d15532e0d68d62dc25133abd1319.pdf",optional,yes,yes,Enneagram: K4-Pass (Typen/Neurose).
4,200,enneagram,K4_deutung,queued,"Facets of unity _ the enneagram of holy ideas -- Almaas, A_ H_ -- Berkeley, Calif, California, 1998 -- Berkeley, Calif_ _ Diamond Books -- isbn13 9780834824034 -- fed4d4b907103c58281e6347eebdd4f7.pdf","enneagram/Facets of unity _ the enneagram of holy ideas -- Almaas, A_ H_ -- Berkeley, Calif, California, 1998 -- Berkeley, Calif_ _ Diamond Books -- isbn13 9780834824034 -- fed4d4b907103c58281e6347eebdd4f7.pdf",optional,yes,yes,Enneagram: K4-Pass (Typen/Neurose).
4,201,enneagram,K4_deutung,queued,"Personality types _ using the enneagram for self-discovery -- Riso, Don Richard, Hudson, Russ -- Rev_ ed_, Boston, Massachusetts, 1996 -- Boston _ -- isbn13 9780395405758 -- 27d0f6b7f58ec9ab0fb90a24fdad6542.pdf","enneagram/Personality types _ using the enneagram for self-discovery -- Riso, Don Richard, Hudson, Russ -- Rev_ ed_, Boston, Massachusetts, 1996 -- Boston _ -- isbn13 9780395405758 -- 27d0f6b7f58ec9ab0fb90a24fdad6542.pdf",optional,yes,yes,Enneagram: K4-Pass (Typen/Neurose).
4,202,enneagram,K4_deutung,queued,The Complete Enneagram_ 27 Paths to Greater Self-Knowledge -- Beatrice Chestnut -- 2013 -- She Writes Press -- 0c7a202590a432975d197d33627cf265.pdf,enneagram/The Complete Enneagram_ 27 Paths to Greater Self-Knowledge -- Beatrice Chestnut -- 2013 -- She Writes Press -- 0c7a202590a432975d197d33627cf265.pdf,optional,yes,yes,Enneagram: K4-Pass (Typen/Neurose).
4,203,enneagram,K4_deutung,queued,"The enneagram _ understanding yourself and the others in -- Palmer, Helen -- 1988 -- [San Francisco] _ HarperSanFrancisco -- isbn13 9780062122957 -- ad7329b444b84691f66591945c49198e.pdf","enneagram/The enneagram _ understanding yourself and the others in -- Palmer, Helen -- 1988 -- [San Francisco] _ HarperSanFrancisco -- isbn13 9780062122957 -- ad7329b444b84691f66591945c49198e.pdf",optional,yes,yes,Enneagram: K4-Pass (Typen/Neurose).
